14/08/2018 - 13:13:33 | INFO  | com.devoteam.dls.domain.Employee -> <init>() -> Entity employee created class com.devoteam.dls.domain.Employee
17/08/2018 - 11:49:46 | INFO  | com.devoteam.dls.domain.Employee -> equals() -> Method equals from class employee invoked. class com.devoteam.dls.domain.Employee
17/08/2018 - 11:49:46 | INFO  | com.devoteam.dls.domain.Employee -> getUsername() -> Method getUsername from class employee invoked {} 
17/08/2018 - 11:49:46 | INFO  | com.devoteam.dls.domain.Employee -> getPassword() -> Method getPassword from class employee invoked. {}
17/08/2018 - 11:49:47 | INFO  | com.devoteam.dls.domain.Employee -> hashCode() -> Method hashCode from class employee invoked. -2083456413
17/08/2018 - 11:49:47 | INFO  | com.devoteam.dls.domain.Employee -> hashCode() -> Method hashCode from class employee invoked. -742812495
17/08/2018 - 11:49:47 | INFO  | com.devoteam.dls.domain.Employee -> hashCode() -> Method hashCode from class employee invoked. -301387438
17/08/2018 - 11:49:47 | INFO  | com.devoteam.dls.domain.Employee -> hashCode() -> Method hashCode from class employee invoked. -2083456413
17/08/2018 - 11:49:47 | INFO  | com.devoteam.dls.domain.Employee -> hashCode() -> Method hashCode from class employee invoked. 778912572
17/08/2018 - 11:49:47 | INFO  | com.devoteam.dls.domain.Employee -> hashCode() -> Method hashCode from class employee invoked. -2083456413
17/08/2018 - 11:49:47 | INFO  | com.devoteam.dls.domain.Employee -> hashCode() -> Method hashCode from class employee invoked. -2083456413
17/08/2018 - 11:49:47 | INFO  | com.devoteam.dls.domain.Employee -> hashCode() -> Method hashCode from class employee invoked. -742812495
17/08/2018 - 11:49:47 | INFO  | com.devoteam.dls.domain.Employee -> hashCode() -> Method hashCode from class employee invoked. -301387438
17/08/2018 - 11:49:47 | INFO  | com.devoteam.dls.domain.Employee -> hashCode() -> Method hashCode from class employee invoked. -2083456413
17/08/2018 - 11:49:47 | INFO  | com.devoteam.dls.domain.Employee -> hashCode() -> Method hashCode from class employee invoked. 778912572
17/08/2018 - 11:49:47 | INFO  | com.devoteam.dls.domain.Employee -> hashCode() -> Method hashCode from class employee invoked. 778912572
17/08/2018 - 11:49:47 | INFO  | com.devoteam.dls.domain.Employee -> hashCode() -> Method hashCode from class employee invoked. 778912572
17/08/2018 - 11:49:47 | INFO  | com.devoteam.dls.domain.Employee -> hashCode() -> Method hashCode from class employee invoked. 778912572
17/08/2018 - 11:49:47 | INFO  | com.devoteam.dls.domain.Employee -> equals() -> Method equals from class employee invoked. class com.devoteam.dls.domain.Employee
17/08/2018 - 11:49:47 | INFO  | com.devoteam.dls.domain.Employee -> getUsername() -> Method getUsername from class employee invoked {} 
17/08/2018 - 11:49:47 | INFO  | com.devoteam.dls.domain.Employee -> getPassword() -> Method getPassword from class employee invoked. {}
17/08/2018 - 11:49:47 | INFO  | com.devoteam.dls.domain.Employee -> hashCode() -> Method hashCode from class employee invoked. -2083456413
17/08/2018 - 11:49:47 | INFO  | com.devoteam.dls.domain.Employee -> equals() -> Method equals from class employee invoked. class com.devoteam.dls.domain.Employee
17/08/2018 - 11:49:47 | INFO  | com.devoteam.dls.domain.Employee -> getUsername() -> Method getUsername from class employee invoked {} 
17/08/2018 - 11:49:47 | INFO  | com.devoteam.dls.domain.Employee -> getPassword() -> Method getPassword from class employee invoked. {}
17/08/2018 - 11:49:47 | INFO  | com.devoteam.dls.domain.Employee -> hashCode() -> Method hashCode from class employee invoked. 778912572
17/08/2018 - 11:49:47 | INFO  | com.devoteam.dls.domain.Employee -> hashCode() -> Method hashCode from class employee invoked. 778912572
17/08/2018 - 11:49:47 | INFO  | com.devoteam.dls.domain.Employee -> hashCode() -> Method hashCode from class employee invoked. -742812495
17/08/2018 - 11:49:47 | INFO  | com.devoteam.dls.domain.Employee -> hashCode() -> Method hashCode from class employee invoked. -301387438
17/08/2018 - 11:49:47 | INFO  | com.devoteam.dls.domain.Employee -> hashCode() -> Method hashCode from class employee invoked. -2083456413
17/08/2018 - 11:49:47 | INFO  | com.devoteam.dls.domain.Employee -> hashCode() -> Method hashCode from class employee invoked. 778912572
17/08/2018 - 11:49:47 | INFO  | com.devoteam.dls.domain.Employee -> hashCode() -> Method hashCode from class employee invoked. 778912572
17/08/2018 - 11:49:47 | INFO  | com.devoteam.dls.domain.Employee -> hashCode() -> Method hashCode from class employee invoked. 778912572
17/08/2018 - 11:49:47 | INFO  | com.devoteam.dls.domain.Employee -> hashCode() -> Method hashCode from class employee invoked. 778912572
17/08/2018 - 11:49:47 | INFO  | com.devoteam.dls.domain.Employee -> getUsername() -> Method getUsername from class employee invoked {} 
17/08/2018 - 11:49:47 | INFO  | com.devoteam.dls.domain.Employee -> getPassword() -> Method getPassword from class employee invoked. {}
17/08/2018 - 11:49:47 | INFO  | com.devoteam.dls.domain.Employee -> hashCode() -> Method hashCode from class employee invoked. -742812495
17/08/2018 - 11:49:47 | INFO  | com.devoteam.dls.domain.Employee -> hashCode() -> Method hashCode from class employee invoked. -301387438
17/08/2018 - 11:49:47 | INFO  | com.devoteam.dls.domain.Employee -> hashCode() -> Method hashCode from class employee invoked. -2083456413
17/08/2018 - 11:49:47 | INFO  | com.devoteam.dls.domain.Employee -> hashCode() -> Method hashCode from class employee invoked. 778912572
17/08/2018 - 11:49:47 | INFO  | com.devoteam.dls.domain.Employee -> hashCode() -> Method hashCode from class employee invoked. -2083456413
17/08/2018 - 11:49:47 | INFO  | com.devoteam.dls.domain.Employee -> hashCode() -> Method hashCode from class employee invoked. -2083456413
17/08/2018 - 11:49:47 | INFO  | com.devoteam.dls.domain.Employee -> hashCode() -> Method hashCode from class employee invoked. -2083456413
17/08/2018 - 11:49:47 | INFO  | com.devoteam.dls.domain.Employee -> equals() -> Method equals from class employee invoked. class com.devoteam.dls.domain.Employee
17/08/2018 - 11:49:47 | INFO  | com.devoteam.dls.domain.Employee -> getUsername() -> Method getUsername from class employee invoked {} 
17/08/2018 - 11:49:47 | INFO  | com.devoteam.dls.domain.Employee -> getPassword() -> Method getPassword from class employee invoked. {}
17/08/2018 - 11:49:48 | INFO  | com.devoteam.dls.domain.Employee -> hashCode() -> Method hashCode from class employee invoked. -2083456413
17/08/2018 - 11:49:48 | INFO  | com.devoteam.dls.domain.Employee -> hashCode() -> Method hashCode from class employee invoked. -742812495
17/08/2018 - 11:49:48 | INFO  | com.devoteam.dls.domain.Employee -> hashCode() -> Method hashCode from class employee invoked. -301387438
17/08/2018 - 11:49:48 | INFO  | com.devoteam.dls.domain.Employee -> hashCode() -> Method hashCode from class employee invoked. -2083456413
17/08/2018 - 11:49:48 | INFO  | com.devoteam.dls.domain.Employee -> hashCode() -> Method hashCode from class employee invoked. 778912572
17/08/2018 - 11:49:48 | INFO  | com.devoteam.dls.domain.Employee -> hashCode() -> Method hashCode from class employee invoked. -2083456413
17/08/2018 - 11:49:48 | INFO  | com.devoteam.dls.domain.Employee -> hashCode() -> Method hashCode from class employee invoked. -2083456413
17/08/2018 - 11:49:48 | INFO  | com.devoteam.dls.domain.Employee -> hashCode() -> Method hashCode from class employee invoked. -742812495
17/08/2018 - 11:49:48 | INFO  | com.devoteam.dls.domain.Employee -> hashCode() -> Method hashCode from class employee invoked. -301387438
17/08/2018 - 11:49:48 | INFO  | com.devoteam.dls.domain.Employee -> hashCode() -> Method hashCode from class employee invoked. -2083456413
17/08/2018 - 11:49:48 | INFO  | com.devoteam.dls.domain.Employee -> hashCode() -> Method hashCode from class employee invoked. 778912572
17/08/2018 - 11:49:48 | INFO  | com.devoteam.dls.domain.Employee -> hashCode() -> Method hashCode from class employee invoked. -301387438
17/08/2018 - 11:49:48 | INFO  | com.devoteam.dls.domain.Employee -> hashCode() -> Method hashCode from class employee invoked. -301387438
17/08/2018 - 11:49:48 | INFO  | com.devoteam.dls.domain.Employee -> hashCode() -> Method hashCode from class employee invoked. -2083456413
17/08/2018 - 11:49:48 | INFO  | com.devoteam.dls.domain.Employee -> equals() -> Method equals from class employee invoked. class com.devoteam.dls.domain.Employee
17/08/2018 - 11:49:48 | INFO  | com.devoteam.dls.domain.Employee -> getUsername() -> Method getUsername from class employee invoked {} 
17/08/2018 - 11:49:48 | INFO  | com.devoteam.dls.domain.Employee -> getPassword() -> Method getPassword from class employee invoked. {}
17/08/2018 - 11:49:48 | INFO  | com.devoteam.dls.domain.Employee -> hashCode() -> Method hashCode from class employee invoked. -301387438
17/08/2018 - 11:49:48 | INFO  | com.devoteam.dls.domain.Employee -> equals() -> Method equals from class employee invoked. class com.devoteam.dls.domain.Employee
17/08/2018 - 11:49:48 | INFO  | com.devoteam.dls.domain.Employee -> getUsername() -> Method getUsername from class employee invoked {} 
17/08/2018 - 11:49:48 | INFO  | com.devoteam.dls.domain.Employee -> getPassword() -> Method getPassword from class employee invoked. {}
17/08/2018 - 11:49:48 | INFO  | com.devoteam.dls.domain.Employee -> hashCode() -> Method hashCode from class employee invoked. -301387438
17/08/2018 - 11:49:48 | INFO  | com.devoteam.dls.domain.Employee -> hashCode() -> Method hashCode from class employee invoked. -742812495
17/08/2018 - 11:49:48 | INFO  | com.devoteam.dls.domain.Employee -> hashCode() -> Method hashCode from class employee invoked. -301387438
17/08/2018 - 11:49:48 | INFO  | com.devoteam.dls.domain.Employee -> hashCode() -> Method hashCode from class employee invoked. -2083456413
17/08/2018 - 11:49:48 | INFO  | com.devoteam.dls.domain.Employee -> hashCode() -> Method hashCode from class employee invoked. 778912572
17/08/2018 - 11:49:48 | INFO  | com.devoteam.dls.domain.Employee -> hashCode() -> Method hashCode from class employee invoked. -301387438
17/08/2018 - 11:49:48 | INFO  | com.devoteam.dls.domain.Employee -> hashCode() -> Method hashCode from class employee invoked. -301387438
17/08/2018 - 11:49:48 | INFO  | com.devoteam.dls.domain.Employee -> hashCode() -> Method hashCode from class employee invoked. -742812495
17/08/2018 - 11:49:48 | INFO  | com.devoteam.dls.domain.Employee -> hashCode() -> Method hashCode from class employee invoked. -301387438
17/08/2018 - 11:49:48 | INFO  | com.devoteam.dls.domain.Employee -> hashCode() -> Method hashCode from class employee invoked. -2083456413
17/08/2018 - 11:49:48 | INFO  | com.devoteam.dls.domain.Employee -> hashCode() -> Method hashCode from class employee invoked. 778912572
17/08/2018 - 11:49:48 | INFO  | com.devoteam.dls.domain.Employee -> hashCode() -> Method hashCode from class employee invoked. -742812495
17/08/2018 - 11:49:48 | INFO  | com.devoteam.dls.domain.Employee -> hashCode() -> Method hashCode from class employee invoked. -742812495
17/08/2018 - 11:49:48 | INFO  | com.devoteam.dls.domain.Employee -> hashCode() -> Method hashCode from class employee invoked. -742812495
17/08/2018 - 11:49:48 | INFO  | com.devoteam.dls.domain.Employee -> equals() -> Method equals from class employee invoked. class com.devoteam.dls.domain.Employee
17/08/2018 - 11:49:48 | INFO  | com.devoteam.dls.domain.Employee -> getUsername() -> Method getUsername from class employee invoked {} 
17/08/2018 - 11:49:48 | INFO  | com.devoteam.dls.domain.Employee -> getPassword() -> Method getPassword from class employee invoked. {}
17/08/2018 - 11:49:48 | INFO  | com.devoteam.dls.domain.Employee -> hashCode() -> Method hashCode from class employee invoked. -301387438
17/08/2018 - 11:49:48 | INFO  | com.devoteam.dls.domain.Employee -> equals() -> Method equals from class employee invoked. class com.devoteam.dls.domain.Employee
17/08/2018 - 11:49:48 | INFO  | com.devoteam.dls.domain.Employee -> getUsername() -> Method getUsername from class employee invoked {} 
17/08/2018 - 11:49:48 | INFO  | com.devoteam.dls.domain.Employee -> getPassword() -> Method getPassword from class employee invoked. {}
17/08/2018 - 11:50:00 | INFO  | com.devoteam.dls.domain.Employee -> <init>() -> Entity employee created class com.devoteam.dls.domain.Employee
17/08/2018 - 11:50:00 | INFO  | com.devoteam.dls.domain.Role -> <init>() -> Default constructor role create class com.devoteam.dls.domain.Role
17/08/2018 - 11:50:00 | INFO  | com.devoteam.dls.domain.Employee -> <init>() -> Entity employee created class com.devoteam.dls.security.SecurityUserDetails
17/08/2018 - 11:50:00 | INFO  | com.devoteam.dls.domain.Employee -> getEmployee_ID() -> Method getEmployee_ID from class employee invoked {} 
17/08/2018 - 11:50:00 | INFO  | com.devoteam.dls.domain.Employee -> setEmployee_ID() -> Method setEmployee_ID from class employee invoked.
17/08/2018 - 11:50:00 | INFO  | com.devoteam.dls.domain.Employee -> getUsername() -> Method getUsername from class employee invoked {} 
17/08/2018 - 11:50:00 | INFO  | com.devoteam.dls.domain.Employee -> setUsername() -> Method setUsername from class employee invoked {}
17/08/2018 - 11:50:00 | INFO  | com.devoteam.dls.domain.Employee -> getPassword() -> Method getPassword from class employee invoked. {}
17/08/2018 - 11:50:00 | INFO  | com.devoteam.dls.domain.Employee -> setPassword() -> Method setPassword from class employee invoked. {}
17/08/2018 - 11:50:00 | INFO  | com.devoteam.dls.domain.Employee -> getCreated_date() -> Method getCreated_date from class employee invoked.  {}
17/08/2018 - 11:50:00 | INFO  | com.devoteam.dls.domain.Employee -> setCreated_date() -> Method setCreated_date from class employee invoked. New date  {}
17/08/2018 - 11:50:00 | INFO  | com.devoteam.dls.domain.Employee -> getLast_modified_date() -> Method getLast_modified_date from class employee invoked. {}
17/08/2018 - 11:50:00 | INFO  | com.devoteam.dls.domain.Employee -> setLast_modified_date() -> Method setLast_modified_date from class employee invoked. {}
17/08/2018 - 11:50:00 | INFO  | com.devoteam.dls.domain.Employee -> getRoles() -> Method getRoles from class employee invoked. {}
17/08/2018 - 11:50:00 | INFO  | com.devoteam.dls.domain.Employee -> setRoles() -> Method setRoles from class employee invoked. {}
17/08/2018 - 11:50:00 | INFO  | com.devoteam.dls.domain.Employee -> getPassword() -> Method getPassword from class employee invoked. {}
17/08/2018 - 11:50:00 | INFO  | com.devoteam.dls.domain.Employee -> getRoles() -> Method getRoles from class employee invoked. {}
17/08/2018 - 11:50:00 | INFO  | com.devoteam.dls.domain.Role -> getRoleType() -> Method getRoleType from class role invoked {}
17/08/2018 - 11:50:00 | INFO  | com.devoteam.dls.domain.Employee -> getUsername() -> Method getUsername from class employee invoked {} 
17/08/2018 - 11:50:00 | INFO  | com.devoteam.dls.domain.Employee -> getUsername() -> Method getUsername from class employee invoked {} 
17/08/2018 - 11:50:00 | INFO  | com.devoteam.dls.domain.Employee -> getUsername() -> Method getUsername from class employee invoked {} 
17/08/2018 - 12:04:43 | INFO  | com.devoteam.dls.domain.Employee -> getUsername() -> Method getUsername from class employee invoked {} 
17/08/2018 - 12:04:43 | INFO  | com.devoteam.dls.domain.Employee -> getUsername() -> Method getUsername from class employee invoked {} 
17/08/2018 - 12:04:43 | INFO  | com.devoteam.dls.domain.Employee -> getUsername() -> Method getUsername from class employee invoked {} 
17/08/2018 - 12:05:30 | INFO  | com.devoteam.dls.domain.Employee -> <init>() -> Entity employee created class com.devoteam.dls.domain.Employee
17/08/2018 - 12:05:30 | INFO  | com.devoteam.dls.domain.Role -> <init>() -> Default constructor role create class com.devoteam.dls.domain.Role
17/08/2018 - 12:05:32 | INFO  | com.devoteam.dls.config.VaadinSpringConfiguration -> passwordEncoder() -> Method passwordEncoder is invoked
17/08/2018 - 12:05:32 | INFO  | com.devoteam.dls.config.VaadinSpringConfiguration -> configure() -> Method configure(AuthenticationManagerBuilder auth) and the hashCode is {}
17/08/2018 - 12:05:32 | INFO  | com.devoteam.dls.config.VaadinSpringConfiguration -> rememberMeServices() -> Method rememberMeServices() invoke after the user clicked the enter button on the keyboard
17/08/2018 - 12:05:32 | INFO  | com.devoteam.dls.config.VaadinSpringConfiguration -> sessionAuthenticationStrategy() -> Method sessionAuthenticationStrategy() invoke
17/08/2018 - 12:05:32 | INFO  | com.devoteam.dls.config.VaadinSpringConfiguration -> configure() -> Method configure(HttpSecurity http) invoke and get object {}
17/08/2018 - 12:05:32 | INFO  | com.devoteam.dls.config.VaadinSpringConfiguration -> configure() -> Method configure(WebSecurity web) invoke get Object{}
17/08/2018 - 12:05:32 | INFO  | com.devoteam.dls.config.VaadinSpringConfiguration -> vaadinAuthenticationSuccessHandler() -> Method vaadinAuthenticationSuccessHandler() invoke
17/08/2018 - 12:05:32 | INFO  | com.devoteam.dls.config.VaadinSpringConfiguration -> authenticationManagerBean() -> Method authenticationManagerBean() invoke and return super.authenticationManagerBean
17/08/2018 - 12:05:34 | INFO  | com.devoteam.dls.Application -> run() -> checking if pwd hash uses salt
17/08/2018 - 12:05:34 | INFO  | com.devoteam.dls.Application -> run() -> the following 2 hash should be different
17/08/2018 - 12:05:34 | INFO  | com.devoteam.dls.Application -> run() -> $2a$10$5McBNoINf6LZWgbTA6toLeiefPrISshxPEVBny1CujHOjFKzeXQlm
17/08/2018 - 12:05:35 | INFO  | com.devoteam.dls.Application -> run() -> $2a$10$vBR1dhxMs8DkAhQvKBnjneWqvO3Wv8kJ/PKuq1bZ4dFC18/eI/1fK
17/08/2018 - 12:07:02 | INFO  | com.devoteam.dls.domain.Employee -> <init>() -> Entity employee created class com.devoteam.dls.domain.Employee
17/08/2018 - 12:07:02 | INFO  | com.devoteam.dls.domain.Role -> <init>() -> Default constructor role create class com.devoteam.dls.domain.Role
17/08/2018 - 12:07:02 | INFO  | com.devoteam.dls.domain.Employee -> <init>() -> Entity employee created class com.devoteam.dls.security.SecurityUserDetails
17/08/2018 - 12:07:02 | INFO  | com.devoteam.dls.domain.Employee -> getEmployee_ID() -> Method getEmployee_ID from class employee invoked {} 
17/08/2018 - 12:07:02 | INFO  | com.devoteam.dls.domain.Employee -> setEmployee_ID() -> Method setEmployee_ID from class employee invoked.
17/08/2018 - 12:07:02 | INFO  | com.devoteam.dls.domain.Employee -> getUsername() -> Method getUsername from class employee invoked {} 
17/08/2018 - 12:07:02 | INFO  | com.devoteam.dls.domain.Employee -> setUsername() -> Method setUsername from class employee invoked {}
17/08/2018 - 12:07:02 | INFO  | com.devoteam.dls.domain.Employee -> getPassword() -> Method getPassword from class employee invoked. {}
17/08/2018 - 12:07:02 | INFO  | com.devoteam.dls.domain.Employee -> setPassword() -> Method setPassword from class employee invoked. {}
17/08/2018 - 12:07:02 | INFO  | com.devoteam.dls.domain.Employee -> getCreated_date() -> Method getCreated_date from class employee invoked.  {}
17/08/2018 - 12:07:02 | INFO  | com.devoteam.dls.domain.Employee -> setCreated_date() -> Method setCreated_date from class employee invoked. New date  {}
17/08/2018 - 12:07:02 | INFO  | com.devoteam.dls.domain.Employee -> getLast_modified_date() -> Method getLast_modified_date from class employee invoked. {}
17/08/2018 - 12:07:02 | INFO  | com.devoteam.dls.domain.Employee -> setLast_modified_date() -> Method setLast_modified_date from class employee invoked. {}
17/08/2018 - 12:07:02 | INFO  | com.devoteam.dls.domain.Employee -> getRoles() -> Method getRoles from class employee invoked. {}
17/08/2018 - 12:07:02 | INFO  | com.devoteam.dls.domain.Employee -> setRoles() -> Method setRoles from class employee invoked. {}
17/08/2018 - 12:07:02 | INFO  | com.devoteam.dls.domain.Employee -> getPassword() -> Method getPassword from class employee invoked. {}
17/08/2018 - 12:07:02 | INFO  | com.devoteam.dls.domain.Employee -> getRoles() -> Method getRoles from class employee invoked. {}
17/08/2018 - 12:07:02 | INFO  | com.devoteam.dls.domain.Role -> getRoleType() -> Method getRoleType from class role invoked {}
17/08/2018 - 12:07:02 | INFO  | com.devoteam.dls.domain.Employee -> getUsername() -> Method getUsername from class employee invoked {} 
17/08/2018 - 12:07:02 | INFO  | com.devoteam.dls.domain.Employee -> getUsername() -> Method getUsername from class employee invoked {} 
17/08/2018 - 12:07:02 | INFO  | com.devoteam.dls.domain.Employee -> getUsername() -> Method getUsername from class employee invoked {} 
17/08/2018 - 12:08:02 | INFO  | com.devoteam.dls.domain.Employee -> <init>() -> Entity employee created class com.devoteam.dls.domain.Employee
17/08/2018 - 12:08:02 | INFO  | com.devoteam.dls.domain.Role -> <init>() -> Default constructor role create class com.devoteam.dls.domain.Role
17/08/2018 - 12:08:04 | INFO  | com.devoteam.dls.config.VaadinSpringConfiguration -> passwordEncoder() -> Method passwordEncoder is invoked
17/08/2018 - 12:08:05 | INFO  | com.devoteam.dls.config.VaadinSpringConfiguration -> configure() -> Method configure(AuthenticationManagerBuilder auth) and the hashCode is {}
17/08/2018 - 12:08:05 | INFO  | com.devoteam.dls.config.VaadinSpringConfiguration -> rememberMeServices() -> Method rememberMeServices() invoke after the user clicked the enter button on the keyboard
17/08/2018 - 12:08:05 | INFO  | com.devoteam.dls.config.VaadinSpringConfiguration -> sessionAuthenticationStrategy() -> Method sessionAuthenticationStrategy() invoke
17/08/2018 - 12:08:05 | INFO  | com.devoteam.dls.config.VaadinSpringConfiguration -> configure() -> Method configure(HttpSecurity http) invoke and get object {}
17/08/2018 - 12:08:05 | INFO  | com.devoteam.dls.config.VaadinSpringConfiguration -> configure() -> Method configure(WebSecurity web) invoke get Object{}
17/08/2018 - 12:08:05 | INFO  | com.devoteam.dls.config.VaadinSpringConfiguration -> vaadinAuthenticationSuccessHandler() -> Method vaadinAuthenticationSuccessHandler() invoke
17/08/2018 - 12:08:05 | INFO  | com.devoteam.dls.config.VaadinSpringConfiguration -> authenticationManagerBean() -> Method authenticationManagerBean() invoke and return super.authenticationManagerBean
17/08/2018 - 12:08:07 | INFO  | com.devoteam.dls.Application -> run() -> checking if pwd hash uses salt
17/08/2018 - 12:08:07 | INFO  | com.devoteam.dls.Application -> run() -> the following 2 hash should be different
17/08/2018 - 12:08:07 | INFO  | com.devoteam.dls.Application -> run() -> $2a$10$TP1jDhwIxW/1xtLIyvNCzO2gFMaSqWyKT84byoKx7ebpWTs79Lb/u
17/08/2018 - 12:08:08 | INFO  | com.devoteam.dls.Application -> run() -> $2a$10$jUHeu3I2vnpOXzqr6JhR3.LS3TWcqKPiCOAzJWk/ZNfZJhjVdtRA.
17/08/2018 - 12:08:29 | INFO  | com.devoteam.dls.domain.Employee -> <init>() -> Entity employee created class com.devoteam.dls.domain.Employee
17/08/2018 - 12:08:29 | INFO  | com.devoteam.dls.domain.Role -> <init>() -> Default constructor role create class com.devoteam.dls.domain.Role
17/08/2018 - 12:08:29 | INFO  | com.devoteam.dls.domain.Employee -> <init>() -> Entity employee created class com.devoteam.dls.security.SecurityUserDetails
17/08/2018 - 12:08:29 | INFO  | com.devoteam.dls.domain.Employee -> getEmployee_ID() -> Method getEmployee_ID from class employee invoked {} 
17/08/2018 - 12:08:29 | INFO  | com.devoteam.dls.domain.Employee -> setEmployee_ID() -> Method setEmployee_ID from class employee invoked.
17/08/2018 - 12:08:29 | INFO  | com.devoteam.dls.domain.Employee -> getUsername() -> Method getUsername from class employee invoked {} 
17/08/2018 - 12:08:29 | INFO  | com.devoteam.dls.domain.Employee -> setUsername() -> Method setUsername from class employee invoked {}
17/08/2018 - 12:08:29 | INFO  | com.devoteam.dls.domain.Employee -> getPassword() -> Method getPassword from class employee invoked. {}
17/08/2018 - 12:08:29 | INFO  | com.devoteam.dls.domain.Employee -> setPassword() -> Method setPassword from class employee invoked. {}
17/08/2018 - 12:08:29 | INFO  | com.devoteam.dls.domain.Employee -> getCreated_date() -> Method getCreated_date from class employee invoked.  {}
17/08/2018 - 12:08:29 | INFO  | com.devoteam.dls.domain.Employee -> setCreated_date() -> Method setCreated_date from class employee invoked. New date  {}
17/08/2018 - 12:08:29 | INFO  | com.devoteam.dls.domain.Employee -> getLast_modified_date() -> Method getLast_modified_date from class employee invoked. {}
17/08/2018 - 12:08:29 | INFO  | com.devoteam.dls.domain.Employee -> setLast_modified_date() -> Method setLast_modified_date from class employee invoked. {}
17/08/2018 - 12:08:29 | INFO  | com.devoteam.dls.domain.Employee -> getRoles() -> Method getRoles from class employee invoked. {}
17/08/2018 - 12:08:29 | INFO  | com.devoteam.dls.domain.Employee -> setRoles() -> Method setRoles from class employee invoked. {}
17/08/2018 - 12:08:29 | INFO  | com.devoteam.dls.domain.Employee -> getPassword() -> Method getPassword from class employee invoked. {}
17/08/2018 - 12:08:29 | INFO  | com.devoteam.dls.domain.Employee -> getRoles() -> Method getRoles from class employee invoked. {}
17/08/2018 - 12:08:29 | INFO  | com.devoteam.dls.domain.Role -> getRoleType() -> Method getRoleType from class role invoked {}
17/08/2018 - 12:08:29 | INFO  | com.devoteam.dls.domain.Employee -> getUsername() -> Method getUsername from class employee invoked {} 
17/08/2018 - 12:08:30 | INFO  | com.devoteam.dls.domain.Employee -> getUsername() -> Method getUsername from class employee invoked {} 
17/08/2018 - 12:08:30 | INFO  | com.devoteam.dls.domain.Employee -> getUsername() -> Method getUsername from class employee invoked {} 
17/08/2018 - 12:11:04 | INFO  | com.devoteam.dls.domain.Employee -> <init>() -> Entity employee created class com.devoteam.dls.domain.Employee
17/08/2018 - 12:11:04 | INFO  | com.devoteam.dls.domain.Role -> <init>() -> Default constructor role create class com.devoteam.dls.domain.Role
17/08/2018 - 12:11:06 | INFO  | com.devoteam.dls.config.VaadinSpringConfiguration -> passwordEncoder() -> Method passwordEncoder is invoked
17/08/2018 - 12:11:06 | INFO  | com.devoteam.dls.config.VaadinSpringConfiguration -> configure() -> Method configure(AuthenticationManagerBuilder auth) and the hashCode is {}
17/08/2018 - 12:11:06 | INFO  | com.devoteam.dls.config.VaadinSpringConfiguration -> rememberMeServices() -> Method rememberMeServices() invoke after the user clicked the enter button on the keyboard
17/08/2018 - 12:11:06 | INFO  | com.devoteam.dls.config.VaadinSpringConfiguration -> sessionAuthenticationStrategy() -> Method sessionAuthenticationStrategy() invoke
17/08/2018 - 12:11:06 | INFO  | com.devoteam.dls.config.VaadinSpringConfiguration -> configure() -> Method configure(HttpSecurity http) invoke and get object {}
17/08/2018 - 12:11:07 | INFO  | com.devoteam.dls.config.VaadinSpringConfiguration -> configure() -> Method configure(WebSecurity web) invoke get Object{}
17/08/2018 - 12:11:07 | INFO  | com.devoteam.dls.config.VaadinSpringConfiguration -> vaadinAuthenticationSuccessHandler() -> Method vaadinAuthenticationSuccessHandler() invoke
17/08/2018 - 12:11:07 | INFO  | com.devoteam.dls.config.VaadinSpringConfiguration -> authenticationManagerBean() -> Method authenticationManagerBean() invoke and return super.authenticationManagerBean
17/08/2018 - 12:11:09 | INFO  | com.devoteam.dls.Application -> run() -> checking if pwd hash uses salt
17/08/2018 - 12:11:09 | INFO  | com.devoteam.dls.Application -> run() -> the following 2 hash should be different
17/08/2018 - 12:11:09 | INFO  | com.devoteam.dls.Application -> run() -> $2a$10$swSL5KFLYgGfcQFkM2eQceuZP5z.vPe0w2FyeYTMMiL84czPz.rY6
17/08/2018 - 12:11:09 | INFO  | com.devoteam.dls.Application -> run() -> $2a$10$mfFk3JgMp5KeN4fgV4o//.U1/tcW6fhrGLenpqOkkoYULepodI70.
17/08/2018 - 12:11:41 | INFO  | com.devoteam.dls.domain.Employee -> <init>() -> Entity employee created class com.devoteam.dls.domain.Employee
17/08/2018 - 12:11:41 | INFO  | com.devoteam.dls.domain.Role -> <init>() -> Default constructor role create class com.devoteam.dls.domain.Role
17/08/2018 - 12:11:41 | INFO  | com.devoteam.dls.domain.Employee -> <init>() -> Entity employee created class com.devoteam.dls.security.SecurityUserDetails
17/08/2018 - 12:11:41 | INFO  | com.devoteam.dls.domain.Employee -> getEmployee_ID() -> Method getEmployee_ID from class employee invoked {} 
17/08/2018 - 12:11:41 | INFO  | com.devoteam.dls.domain.Employee -> setEmployee_ID() -> Method setEmployee_ID from class employee invoked.
17/08/2018 - 12:11:41 | INFO  | com.devoteam.dls.domain.Employee -> getUsername() -> Method getUsername from class employee invoked {} 
17/08/2018 - 12:11:41 | INFO  | com.devoteam.dls.domain.Employee -> setUsername() -> Method setUsername from class employee invoked {}
17/08/2018 - 12:11:41 | INFO  | com.devoteam.dls.domain.Employee -> getPassword() -> Method getPassword from class employee invoked. {}
17/08/2018 - 12:11:41 | INFO  | com.devoteam.dls.domain.Employee -> setPassword() -> Method setPassword from class employee invoked. {}
